Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Target,Unnamed: 25,Unnamed: 26
1.0,1.0,2.0,9147.0,1.0,1.0,140.0,1.0,,19.0,9.0,4.0,,1.0,0.0,0.0,1.0,1.0,,23.0,0.0,9.4,-0.8,-3.12,Dropout,,
1.0,43.0,1.0,171.0,,1.0,120.0,1.0,3.0,3.0,2.0,2.0,120.0,1.0,0.0,0.0,1.0,,0.0,22.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,1.0,1.0,9070.0,1.0,1.0,140.0,1.0,19.0,19.0,5.0,5.0,131.3,0.0,0.0,0.0,1.0,,1.0,,0.0,12.4,0.5,1.79,Graduate,,
1.0,39.0,1.0,9991.0,,12.0,120.0,1.0,37.0,,5.0,5.0,155.7,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,10.8,,1.74,Graduate,,
1.0,53.0,1.0,9003.0,1.0,42.0,130.0,1.0,1.0,38.0,9.0,6.0,128.5,0.0,,,1.0,1.0,0.0,,,8.9,1.4,3.51,Graduate,,
2.0,39.0,,9147.0,1.0,1.0,100.0,1.0,37.0,37.0,9.0,5.0,170.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,0.0,15.5,2.8,-4.06,Graduate,,
2.0,39.0,1.0,,1.0,,133.1,1.0,37.0,,9.0,9.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,,15.5,2.8,-4.06,Dropout,,
4.0,39.0,1.0,9670.0,1.0,1.0,110.0,1.0,19.0,19.0,90.0,99.0,107.2,0.0,0.0,0.0,1.0,1.0,0.0,42.0,0.0,12.7,3.7,-1.7,Dropout,,
1.0,18.0,,9147.0,1.0,1.0,,1.0,19.0,1.0,9.0,7.0,139.3,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,,6.0,9147.0,1.0,1.0,133.0,1.0,19.0,38.0,5.0,6.0,123.2,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,1.0,2.0,9254.0,1.0,1.0,137.0,1.0,1.0,38.0,2.0,8.0,122.3,1.0,0.0,0.0,,1.0,1.0,20.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,17.0,2.0,9773.0,1.0,1.0,,1.0,,,4.0,4.0,127.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,1.0,2.0,9147.0,1.0,1.0,128.0,1.0,1.0,1.0,9.0,,120.3,0.0,0.0,0.0,1.0,1.0,0.0,19.0,,8.9,1.4,3.51,Enrolled,,
1.0,51.0,1.0,8014.0,0.0,1.0,120.0,1.0,1.0,1.0,4.0,4.0,128.5,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,12.4,0.5,1.79,Dropout,,
2.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,8.0,7.0,,,0.0,0.0,1.0,1.0,0.0,31.0,0.0,,-0.3,0.79,Graduate,,
1.0,1.0,1.0,9773.0,1.0,1.0,142.0,,,19.0,9.0,9.0,136.1,0.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,16.2,0.3,-0.92,Graduate,,
,39.0,1.0,9773.0,,19.0,100.0,1.0,37.0,,,0.0,128.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,1.0,1.0,171.0,,1.0,149.0,1.0,19.0,37.0,9.0,,158.1,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,10.8,1.4,1.74,Graduate,,
2.0,1.0,2.0,8014.0,0.0,1.0,110.0,1.0,37.0,,9.0,10.0,108.7,1.0,0.0,0.0,1.0,,0.0,43.0,0.0,9.4,,-3.12,Graduate,,
1.0,39.0,1.0,171.0,1.0,19.0,133.1,101.0,1.0,19.0,2.0,7.0,110.0,0.0,,0.0,1.0,1.0,1.0,25.0,1.0,15.5,2.8,-4.06,Dropout,,
1.0,39.0,1.0,9238.0,1.0,19.0,133.1,1.0,,37.0,9.0,9.0,120.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,0.0,16.2,0.3,-0.92,Dropout,,
1.0,44.0,,9085.0,1.0,39.0,150.0,6.0,5.0,,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,12.4,0.5,1.79,Graduate,,
2.0,39.0,1.0,8014.0,,12.0,,1.0,37.0,37.0,9.0,1.0,113.0,0.0,0.0,0.0,1.0,,0.0,,0.0,11.1,0.6,2.02,Graduate,,
1.0,51.0,1.0,33.0,1.0,1.0,121.0,1.0,19.0,37.0,5.0,,118.6,0.0,0.0,0.0,1.0,,0.0,26.0,0.0,8.9,1.4,,Graduate,,
2.0,39.0,1.0,9500.0,,1.0,133.1,1.0,3.0,1.0,5.0,5.0,148.8,0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,18.0,3.0,9853.0,,1.0,122.0,1.0,38.0,37.0,,5.0,120.3,1.0,0.0,,1.0,0.0,0.0,19.0,0.0,10.8,1.4,1.74,Dropout,,
1.0,,,9500.0,1.0,1.0,143.0,1.0,19.0,19.0,9.0,9.0,127.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,1.0,1.0,9556.0,1.0,1.0,123.0,1.0,19.0,19.0,4.0,9.0,113.8,1.0,0.0,0.0,1.0,,0.0,18.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,39.0,,8014.0,0.0,1.0,120.0,1.0,38.0,37.0,,,108.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,,-0.3,0.79,Graduate,,
1.0,17.0,1.0,171.0,1.0,1.0,114.0,1.0,19.0,38.0,9.0,7.0,129.1,0.0,0.0,0.0,1.0,,1.0,23.0,0.0,9.4,-0.8,,Graduate,,
1.0,43.0,1.0,9070.0,1.0,1.0,114.0,1.0,19.0,38.0,9.0,7.0,135.9,,0.0,0.0,1.0,1.0,0.0,26.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,10.0,2.0,9773.0,1.0,1.0,154.4,,19.0,38.0,3.0,5.0,154.4,,0.0,0.0,0.0,0.0,0.0,18.0,1.0,10.8,1.4,1.74,Dropout,,
1.0,15.0,,9500.0,1.0,,190.0,108.0,3.0,2.0,122.0,4.0,190.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,,12.4,0.5,1.79,Enrolled,,
1.0,17.0,4.0,9500.0,1.0,1.0,136.0,1.0,3.0,3.0,2.0,2.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,11.1,0.6,2.02,Graduate,,
,10.0,2.0,9085.0,1.0,1.0,163.3,22.0,19.0,1.0,4.0,9.0,163.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,,12.4,0.5,1.79,Graduate,,
1.0,1.0,,9670.0,1.0,1.0,126.0,1.0,1.0,3.0,4.0,,122.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,17.0,4.0,9119.0,1.0,1.0,122.0,62.0,1.0,1.0,,171.0,121.0,1.0,,0.0,1.0,1.0,0.0,20.0,1.0,8.9,1.4,3.51,Enrolled,,
1.0,17.0,1.0,9070.0,1.0,1.0,137.0,1.0,1.0,1.0,,5.0,131.8,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,9.4,,-3.12,Graduate,,
1.0,1.0,3.0,,1.0,1.0,139.0,1.0,19.0,1.0,9.0,5.0,,1.0,0.0,0.0,1.0,0.0,,18.0,0.0,,3.7,-1.7,Graduate,,
1.0,17.0,1.0,9254.0,1.0,1.0,142.0,1.0,19.0,39.0,5.0,4.0,141.7,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,1.0,3.0,9773.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,5.0,131.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,1.0,6.0,9254.0,1.0,1.0,126.0,1.0,38.0,37.0,5.0,7.0,123.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.4,0.5,1.79,,,
1.0,1.0,2.0,,1.0,1.0,131.0,1.0,4.0,3.0,7.0,4.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,8.9,1.4,3.51,Graduate,,
1.0,17.0,,9500.0,1.0,1.0,131.0,1.0,1.0,19.0,7.0,7.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,11.1,0.6,2.02,Graduate,,
1.0,17.0,1.0,9853.0,1.0,1.0,108.0,1.0,19.0,1.0,5.0,5.0,107.3,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,15.5,2.8,,,,
1.0,17.0,4.0,9238.0,1.0,1.0,,,1.0,19.0,9.0,,95.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,15.5,2.8,-4.06,Dropout,,
1.0,1.0,2.0,9085.0,1.0,1.0,122.0,1.0,3.0,1.0,4.0,,116.1,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,15.5,2.8,,Graduate,,
,1.0,4.0,9070.0,1.0,1.0,143.0,1.0,1.0,1.0,9.0,7.0,134.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,17.0,6.0,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,7.0,7.0,128.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,11.1,0.6,2.02,Graduate,,
1.0,17.0,2.0,9773.0,1.0,1.0,148.0,1.0,3.0,38.0,2.0,6.0,144.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,17.0,1.0,9147.0,1.0,1.0,134.0,1.0,19.0,38.0,,8.0,129.5,0.0,,,1.0,0.0,1.0,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,17.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,7.0,116.8,1.0,0.0,1.0,1.0,,0.0,18.0,0.0,,0.3,-0.92,Graduate,,
1.0,44.0,1.0,,1.0,39.0,160.0,1.0,37.0,38.0,9.0,6.0,160.0,,0.0,0.0,1.0,0.0,1.0,20.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,16.0,2.0,9238.0,1.0,,126.0,1.0,,37.0,3.0,5.0,127.1,,0.0,0.0,1.0,0.0,1.0,,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,1.0,9130.0,1.0,1.0,138.0,,2.0,19.0,2.0,6.0,126.3,1.0,0.0,0.0,1.0,0.0,,,0.0,8.9,,3.51,Enrolled,,
,,1.0,9238.0,1.0,1.0,115.0,1.0,38.0,38.0,8.0,7.0,112.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,12.4,0.5,1.79,,,
1.0,17.0,2.0,9853.0,1.0,1.0,141.0,1.0,3.0,1.0,1.0,5.0,130.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,,3.7,-1.7,Enrolled,,
1.0,43.0,1.0,9130.0,1.0,1.0,100.0,41.0,3.0,4.0,3.0,,,0.0,0.0,0.0,1.0,0.0,,19.0,1.0,9.4,-0.8,-3.12,Enrolled,,
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,,121.6,0.0,0.0,0.0,,0.0,0.0,,0.0,12.4,0.5,1.79,Graduate,,
1.0,15.0,1.0,9670.0,1.0,1.0,130.0,26.0,,1.0,,7.0,130.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,8.9,1.4,3.51,Graduate,,
1.0,18.0,1.0,9130.0,1.0,1.0,135.0,1.0,38.0,19.0,9.0,5.0,121.7,1.0,0.0,0.0,,0.0,1.0,18.0,0.0,,1.4,1.74,Graduate,,
1.0,,1.0,9147.0,1.0,3.0,,1.0,1.0,39.0,4.0,7.0,120.0,0.0,0.0,0.0,1.0,0.0,,33.0,0.0,12.4,0.5,1.79,Dropout,,
1.0,1.0,1.0,9853.0,1.0,,148.0,1.0,,19.0,4.0,5.0,,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,,-0.3,0.79,Dropout,,
1.0,17.0,2.0,9556.0,1.0,1.0,,1.0,1.0,1.0,,9.0,128.3,0.0,,0.0,1.0,0.0,1.0,18.0,0.0,15.5,2.8,-4.06,Graduate,,
1.0,,1.0,9070.0,,,,1.0,19.0,1.0,4.0,3.0,111.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,44.0,1.0,,1.0,39.0,140.0,1.0,38.0,38.0,6.0,3.0,140.0,,,0.0,1.0,,0.0,19.0,0.0,15.5,2.8,-4.06,Enrolled,,
1.0,,3.0,,1.0,1.0,153.0,1.0,,1.0,2.0,8.0,137.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,12.4,0.5,,Graduate,,
,1.0,1.0,,1.0,1.0,135.0,1.0,19.0,19.0,9.0,5.0,,1.0,0.0,0.0,1.0,,0.0,20.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,,5.0,9500.0,,,146.0,1.0,,37.0,7.0,7.0,133.8,,0.0,0.0,,0.0,0.0,19.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,1.0,2.0,9773.0,,1.0,130.0,1.0,19.0,19.0,9.0,9.0,126.9,1.0,,0.0,1.0,1.0,1.0,18.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,17.0,2.0,9254.0,,1.0,113.0,1.0,,2.0,5.0,3.0,106.7,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,13.9,-0.3,0.79,,,
1.0,43.0,1.0,8014.0,0.0,1.0,145.7,22.0,37.0,37.0,9.0,9.0,145.7,1.0,0.0,0.0,1.0,,0.0,25.0,1.0,13.9,-0.3,0.79,Graduate,,
1.0,17.0,3.0,9070.0,1.0,,145.0,1.0,3.0,,,4.0,153.1,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,12.7,3.7,-1.7,Enrolled,,
,1.0,1.0,8014.0,0.0,1.0,,1.0,38.0,37.0,5.0,5.0,,0.0,,0.0,1.0,0.0,0.0,19.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,,1.0,9991.0,0.0,1.0,160.0,1.0,34.0,34.0,,0.0,161.8,1.0,0.0,,1.0,1.0,0.0,33.0,0.0,7.6,2.6,0.32,Dropout,,
1.0,18.0,4.0,9119.0,1.0,1.0,134.0,,19.0,38.0,194.0,175.0,,,0.0,1.0,1.0,1.0,0.0,18.0,0.0,8.9,1.4,3.51,Enrolled,,
1.0,,1.0,9119.0,1.0,1.0,163.0,1.0,19.0,37.0,5.0,8.0,150.8,1.0,0.0,0.0,1.0,1.0,,18.0,0.0,7.6,2.6,0.32,,,
1.0,,,9147.0,1.0,1.0,130.0,26.0,,1.0,2.0,3.0,130.0,0.0,,0.0,1.0,0.0,0.0,19.0,1.0,11.1,0.6,2.02,Graduate,,
1.0,1.0,2.0,171.0,1.0,1.0,165.0,1.0,,3.0,2.0,2.0,,,0.0,,1.0,0.0,0.0,18.0,,12.4,0.5,1.79,Enrolled,,
1.0,43.0,1.0,,1.0,1.0,142.0,1.0,38.0,,,171.0,115.0,0.0,0.0,0.0,,,0.0,19.0,0.0,13.9,-0.3,0.79,Enrolled,,
1.0,,1.0,9773.0,1.0,1.0,,1.0,,1.0,5.0,10.0,136.8,1.0,0.0,0.0,,0.0,0.0,18.0,0.0,11.1,0.6,2.02,Dropout,,
1.0,17.0,,9853.0,,1.0,141.0,1.0,3.0,19.0,,7.0,,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,7.6,2.6,0.32,Graduate,,
,1.0,3.0,9500.0,,1.0,143.0,1.0,19.0,37.0,7.0,7.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,,9.4,-0.8,,Graduate,,
2.0,39.0,1.0,,1.0,19.0,133.1,1.0,,38.0,2.0,,120.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,16.2,0.3,-0.92,Dropout,,
,1.0,1.0,9238.0,1.0,1.0,133.0,1.0,38.0,,2.0,4.0,126.0,,0.0,0.0,1.0,0.0,0.0,20.0,0.0,9.4,-0.8,-3.12,,,
1.0,1.0,1.0,,1.0,1.0,172.0,41.0,37.0,37.0,5.0,5.0,153.8,1.0,0.0,0.0,1.0,0.0,1.0,20.0,1.0,10.8,1.4,1.74,Graduate,,
1.0,15.0,1.0,9238.0,1.0,1.0,140.0,26.0,19.0,19.0,9.0,6.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,11.1,0.6,2.02,Graduate,,
1.0,17.0,1.0,9500.0,1.0,1.0,,1.0,,1.0,5.0,4.0,136.6,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,39.0,1.0,8014.0,0.0,1.0,140.0,1.0,19.0,,9.0,,105.0,,0.0,0.0,1.0,0.0,0.0,26.0,0.0,15.5,2.8,-4.06,Enrolled,,
1.0,39.0,1.0,9147.0,1.0,12.0,133.1,1.0,37.0,37.0,9.0,7.0,139.4,0.0,0.0,1.0,1.0,0.0,0.0,41.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,1.0,2.0,9773.0,1.0,1.0,148.0,1.0,19.0,1.0,3.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,16.2,0.3,-0.92,Graduate,,
,1.0,4.0,9500.0,,1.0,,1.0,19.0,37.0,9.0,7.0,130.8,0.0,,1.0,1.0,0.0,0.0,18.0,0.0,,-0.8,-3.12,Graduate,,
1.0,1.0,1.0,9500.0,1.0,,143.0,1.0,38.0,,9.0,9.0,,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,11.1,0.6,,Graduate,,
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,10.0,110.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,12.7,,-1.7,Graduate,,
1.0,1.0,4.0,9500.0,1.0,1.0,138.0,1.0,37.0,19.0,9.0,9.0,127.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,7.6,2.6,0.32,Graduate,,
1.0,16.0,3.0,9773.0,1.0,1.0,138.0,1.0,37.0,38.0,4.0,9.0,134.2,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,11.1,0.6,2.02,Graduate,,
2.0,39.0,,8014.0,0.0,1.0,150.0,1.0,37.0,37.0,,5.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,12.7,3.7,-1.7,Graduate,,
1.0,44.0,,9085.0,1.0,39.0,120.0,1.0,37.0,37.0,,9.0,,1.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,16.2,,-0.92,Dropout,,
1.0,1.0,4.0,9254.0,1.0,1.0,,1.0,37.0,37.0,,7.0,113.2,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,10.8,1.4,1.74,Dropout,,
,17.0,4.0,9500.0,1.0,1.0,146.0,1.0,19.0,,5.0,8.0,135.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,,7.6,,,Graduate,,
1.0,,1.0,9238.0,1.0,1.0,148.0,1.0,37.0,37.0,9.0,9.0,143.5,0.0,0.0,0.0,1.0,0.0,,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,1.0,1.0,9238.0,1.0,1.0,145.0,,19.0,37.0,,7.0,148.9,1.0,,0.0,1.0,0.0,1.0,18.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,39.0,1.0,9003.0,,1.0,133.1,1.0,38.0,38.0,,7.0,115.6,1.0,0.0,0.0,,0.0,0.0,27.0,0.0,15.5,2.8,,Dropout,,
1.0,1.0,1.0,9147.0,1.0,1.0,160.0,1.0,38.0,37.0,9.0,5.0,159.3,0.0,,0.0,1.0,0.0,0.0,18.0,0.0,,2.6,0.32,Graduate,,
,39.0,1.0,9991.0,0.0,1.0,150.0,1.0,19.0,37.0,9.0,8.0,138.5,0.0,0.0,0.0,1.0,0.0,0.0,26.0,,12.7,3.7,-1.7,Enrolled,,
1.0,1.0,1.0,9853.0,1.0,1.0,130.0,1.0,19.0,12.0,9.0,4.0,133.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,,2.6,0.32,Graduate,,
1.0,17.0,2.0,8014.0,0.0,1.0,120.0,1.0,37.0,34.0,0.0,0.0,117.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,7.6,,0.32,Graduate,,
1.0,18.0,2.0,9147.0,1.0,1.0,115.0,1.0,1.0,,5.0,5.0,108.7,1.0,0.0,,1.0,0.0,0.0,21.0,0.0,9.4,-0.8,-3.12,Enrolled,,
1.0,1.0,4.0,9147.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,6.0,106.0,1.0,0.0,0.0,,0.0,0.0,,0.0,12.7,3.7,-1.7,Enrolled,,
,17.0,1.0,9853.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,10.0,122.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,12.7,3.7,-1.7,,,
1.0,1.0,4.0,9853.0,1.0,1.0,134.0,1.0,19.0,1.0,5.0,9.0,127.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.8,1.4,1.74,,,
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,,9.0,9.0,100.0,0.0,0.0,,1.0,,0.0,30.0,0.0,11.1,0.6,2.02,Dropout,,
1.0,1.0,1.0,9853.0,1.0,,133.1,1.0,19.0,37.0,9.0,9.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,11.1,,2.02,Enrolled,,
1.0,7.0,1.0,9147.0,1.0,3.0,130.0,1.0,37.0,,9.0,8.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,10.8,1.4,1.74,Graduate,,
1.0,39.0,1.0,9556.0,1.0,1.0,120.0,1.0,19.0,19.0,4.0,5.0,122.8,0.0,,0.0,1.0,,0.0,26.0,0.0,13.9,-0.3,0.79,,,
1.0,17.0,1.0,9147.0,1.0,1.0,115.0,1.0,19.0,19.0,7.0,,115.0,1.0,0.0,0.0,,,0.0,23.0,0.0,,-0.8,-3.12,Enrolled,,
1.0,17.0,1.0,9070.0,1.0,,135.0,1.0,19.0,37.0,5.0,9.0,,0.0,0.0,,1.0,0.0,1.0,18.0,0.0,16.2,0.3,-0.92,Graduate,,
1.0,1.0,1.0,9070.0,1.0,1.0,133.1,1.0,1.0,37.0,5.0,9.0,143.0,1.0,0.0,1.0,1.0,,0.0,21.0,0.0,12.7,3.7,,Dropout,,
1.0,43.0,,,1.0,1.0,145.0,1.0,19.0,38.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,13.9,-0.3,0.79,Dropout,,
1.0,17.0,,9085.0,1.0,1.0,130.0,1.0,19.0,37.0,5.0,5.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,,,9.4,-0.8,-3.12,,,
1.0,,3.0,,1.0,1.0,118.0,1.0,38.0,38.0,7.0,,121.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,7.6,2.6,0.32,Enrolled,,
1.0,17.0,3.0,9853.0,1.0,1.0,138.0,1.0,37.0,37.0,5.0,9.0,125.1,1.0,1.0,0.0,,0.0,1.0,19.0,0.0,,3.7,,Dropout,,
1.0,17.0,1.0,,1.0,1.0,122.0,1.0,,1.0,,9.0,112.9,1.0,,0.0,1.0,0.0,,22.0,0.0,7.6,2.6,0.32,Enrolled,,
,1.0,3.0,9238.0,1.0,1.0,126.0,1.0,38.0,19.0,5.0,8.0,120.8,1.0,,0.0,1.0,0.0,,19.0,0.0,12.4,0.5,1.79,,,
1.0,1.0,5.0,9085.0,1.0,1.0,121.0,,38.0,37.0,9.0,8.0,114.0,1.0,0.0,0.0,0.0,,0.0,19.0,0.0,9.4,-0.8,,,,
1.0,17.0,1.0,,1.0,1.0,152.0,1.0,37.0,37.0,,5.0,132.1,1.0,,0.0,1.0,0.0,,19.0,0.0,9.4,-0.8,-3.12,,,
2.0,44.0,1.0,,1.0,39.0,160.0,1.0,37.0,37.0,192.0,,160.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,9.4,-0.8,-3.12,Graduate,,
1.0,10.0,1.0,9085.0,1.0,1.0,134.0,1.0,37.0,37.0,5.0,5.0,,1.0,0.0,0.0,1.0,,0.0,22.0,0.0,12.7,3.7,-1.7,,,
1.0,1.0,1.0,9773.0,1.0,1.0,,1.0,37.0,1.0,,7.0,124.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,15.5,2.8,-4.06,Dropout,,
1.0,17.0,4.0,9254.0,,,125.0,1.0,,38.0,,5.0,115.6,,,0.0,1.0,,0.0,20.0,0.0,9.4,-0.8,-3.12,Graduate,,
2.0,43.0,1.0,9991.0,0.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,128.2,0.0,0.0,0.0,1.0,,0.0,34.0,0.0,9.4,-0.8,-3.12,Dropout,,
,17.0,2.0,9500.0,1.0,1.0,138.0,1.0,1.0,38.0,5.0,8.0,,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,,-0.3,0.79,Graduate,,
1.0,17.0,,9773.0,1.0,1.0,,,1.0,1.0,5.0,,123.1,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,,-0.8,-3.12,Graduate,,
1.0,1.0,1.0,9130.0,,1.0,134.0,41.0,1.0,19.0,5.0,5.0,125.6,1.0,0.0,0.0,,0.0,0.0,20.0,1.0,,3.7,-1.7,,,
1.0,39.0,1.0,9991.0,0.0,1.0,,1.0,1.0,38.0,4.0,9.0,115.0,0.0,0.0,0.0,,1.0,0.0,25.0,0.0,16.2,,-0.92,,,
1.0,1.0,4.0,9119.0,1.0,,126.0,1.0,3.0,19.0,2.0,9.0,123.6,1.0,0.0,,,1.0,0.0,18.0,0.0,8.9,1.4,3.51,Dropout,,
1.0,1.0,1.0,9130.0,1.0,1.0,148.0,1.0,1.0,1.0,9.0,9.0,141.7,0.0,0.0,0.0,0.0,1.0,,18.0,0.0,8.9,1.4,3.51,Dropout,,
,17.0,1.0,9853.0,1.0,1.0,160.0,1.0,19.0,38.0,5.0,7.0,139.0,1.0,,0.0,1.0,0.0,1.0,18.0,0.0,9.4,-0.8,-3.12,,,
1.0,17.0,1.0,9254.0,1.0,,118.0,,1.0,19.0,5.0,4.0,118.0,0.0,0.0,,1.0,0.0,1.0,19.0,0.0,12.4,0.5,1.79,Graduate,,
1.0,17.0,2.0,9853.0,1.0,1.0,150.0,1.0,38.0,19.0,5.0,,142.0,1.0,0.0,0.0,1.0,0.0,,19.0,0.0,10.8,,,Dropout,,
1.0,,1.0,9238.0,1.0,1.0,140.0,1.0,1.0,1.0,5.0,5.0,143.4,0.0,,0.0,1.0,0.0,1.0,21.0,0.0,13.9,-0.3,0.79,Graduate,,
1.0,42.0,1.0,9070.0,1.0,1.0,100.0,1.0,3.0,2.0,2.0,,115.9,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,9.4,-0.8,-3.12,Enrolled,,
